model,split,horizon_min,glycaemic_zone,AP_pct,BE_pct,EP_pct,AP_n,BE_n,EP_n,n_total
step6_hybrid,test,60,hyper,83.40531202763982,12.815806521269705,3.778881451090477,7725.0,1187.0,350.0,9262
step6_hybrid,test,60,hypo,53.70165745856354,0.0,46.29834254143646,1944.0,0.0,1676.0,3620
step6_hybrid,test,60,tir,78.691657932055,18.805105123620447,2.5032369443245575,25526.0,6100.0,812.0,32438
step6_hybrid,test,90,hyper,80.81288509350341,14.009296292292726,5.17781861420387,7476.0,1296.0,479.0,9251
step6_hybrid,test,90,hypo,35.25835866261398,0.0,64.74164133738601,1276.0,0.0,2343.0,3619
step6_hybrid,test,90,tir,76.83204930662558,20.348228043143298,2.819722650231125,24932.0,6603.0,915.0,32450
step6_hybrid,val,30,hyper,89.01907922024057,9.010783907092494,1.9701368726669433,8585.0,869.0,190.0,9644
step6_hybrid,val,30,hypo,86.78678678678679,0.0,13.213213213213214,3179.0,0.0,484.0,3663
step6_hybrid,val,30,tir,86.096875,12.80625,1.096875,27551.0,4098.0,351.0,32000
step6_hybrid,val,60,hyper,83.00497718788884,12.951057652426378,4.043965159684778,8005.0,1249.0,390.0,9644
step6_hybrid,val,60,hypo,65.2542372881356,0.0,34.74576271186441,2387.0,0.0,1271.0,3658
step6_hybrid,val,60,tir,79.05014841431026,18.597094204030622,2.352757381659116,25300.0,5952.0,753.0,32005
step6_hybrid,val,90,hyper,79.57279137287432,15.242637909581086,5.184570717544587,7674.0,1470.0,500.0,9644
step6_hybrid,val,90,hypo,47.306535411539514,0.0,52.693464588460486,1730.0,0.0,1927.0,3657
step6_hybrid,val,90,tir,76.98244079235144,20.574267324876587,2.4432918827719803,24639.0,6585.0,782.0,32006
