hour,glucose_mean,glucose_median,hypo_pct,hyper_pct,n
8.833333333333334,137.69087080565376,127.66666666666667,6.816059757236228,19.047619047619047,1071
8.916666666666666,137.94725680554788,128.33333333333334,6.816059757236228,18.39402427637722,1071
9.0,138.10933841701993,128.35897435897436,7.002801120448179,18.39402427637722,1071
9.083333333333334,138.4580843477442,129.33333333333334,6.162464985994398,18.30065359477124,1071
9.166666666666666,138.74510781170395,129.33333333333334,5.695611577964519,18.58076563958917,1071
9.25,138.9236545516408,130.0,6.162464985994398,18.674136321195146,1071
9.333333333333334,139.381863069918,130.66666666666666,5.602240896358544,19.421101774042953,1071
9.416666666666666,139.76060067495894,132.33333333333334,5.695611577964519,20.448179271708682,1071
9.5,140.03009458252086,132.0,5.602240896358544,20.72829131652661,1071
9.583333333333334,140.60676777396026,133.0,5.508870214752568,21.101774042950513,1071
9.666666666666666,141.1161728816956,133.0,5.322128851540616,20.634920634920633,1071
9.75,141.47758545908547,133.0,5.322128851540616,20.07469654528478,1071
9.833333333333334,142.34379625205784,135.33333333333334,4.855275443510738,20.72829131652661,1071
9.916666666666666,143.18386325418058,136.0,4.6685340802987865,21.288515406162464,1071
10.0,143.97855812895773,137.0,4.6685340802987865,21.755368814192344,1071
10.083333333333334,144.80602403807458,138.66666666666666,4.855275443510738,21.568627450980394,1071
10.166666666666666,145.50930694065542,140.33333333333334,5.042016806722689,23.062558356676004,1071
10.25,146.17928763346353,141.0,5.135387488328664,23.71615312791783,1071
10.333333333333334,146.86788317962035,140.33333333333334,4.6685340802987865,23.99626517273576,1071
10.416666666666666,147.44221635416187,140.33333333333334,4.57516339869281,24.276377217553687,1071
10.5,148.00721246054277,141.0,4.57516339869281,24.649859943977592,1071
10.583333333333334,148.43388042066655,142.0,4.1083099906629315,24.836601307189543,1071
10.666666666666666,148.8594308900535,142.33333333333334,4.201680672268908,25.86367880485528,1071
10.75,149.34380488885216,143.0,4.855275443510738,26.517273576097107,1071
10.833333333333334,149.3918167955556,143.33333333333334,4.6685340802987865,25.583566760037346,1071
