participant_id,lag_steps,lag_minutes,pacf
HUPA0006P,37,185,-0.018387769956580983
HUPA0006P,38,190,0.004064051423381888
HUPA0006P,39,195,0.0045264623137106766
HUPA0006P,40,200,-0.002008818176200291
HUPA0006P,41,205,-0.0020788334562212006
HUPA0006P,42,210,-0.0014881651377298213
HUPA0006P,43,215,-0.0006446870435468921
HUPA0006P,44,220,-0.00797532303604018
HUPA0006P,45,225,0.0014263749191007007
HUPA0006P,46,230,0.0027187442294936068
HUPA0006P,47,235,0.03174391973174998
HUPA0006P,48,240,0.011794873993365436
HUPA0006P,49,245,0.008065693565740998
HUPA0006P,50,250,-0.0303773207022072
HUPA0006P,51,255,-0.0025192742009035353
HUPA0006P,52,260,0.007859287337854045
HUPA0006P,53,265,-0.04030987645995452
HUPA0006P,54,270,0.00011122705734266204
HUPA0006P,55,275,0.004987955494780819
HUPA0006P,56,280,0.06744052341942208
HUPA0006P,57,285,0.00796530820482368
HUPA0006P,58,290,-0.003162904172773536
HUPA0006P,59,295,-0.003300497838675637
HUPA0006P,60,300,-0.0032947321713922458
HUPA0006P,61,305,0.004112057162828079
HUPA0006P,62,310,-0.03476094946160816
HUPA0006P,63,315,-0.024065911668916272
HUPA0006P,64,320,-0.015599719452107703
HUPA0006P,65,325,-0.033199770462722454
HUPA0006P,66,330,-0.018400555803370015
HUPA0006P,67,335,-0.01690830696954523
HUPA0006P,68,340,-0.011252013126944668
HUPA0006P,69,345,-0.017454460416093782
HUPA0006P,70,350,-0.018558369173778552
HUPA0006P,71,355,0.02380439720628151
HUPA0006P,72,360,0.005614933612502858
HUPA0007P,1,5,0.9872241013768321
HUPA0007P,2,10,-0.09627654676104211
HUPA0007P,3,15,0.059528319126470344
HUPA0007P,4,20,-0.17962364149793245
HUPA0007P,5,25,-0.09394912858255997
HUPA0007P,6,30,-0.11736218300231498
HUPA0007P,7,35,-0.08323241541052309
HUPA0007P,8,40,-0.04215124862807491
HUPA0007P,9,45,-0.051375957971563344
HUPA0007P,10,50,-0.027279359075654833
HUPA0007P,11,55,-0.0008686680560824816
HUPA0007P,12,60,0.010798223942467954
HUPA0007P,13,65,0.005789447965858577
HUPA0007P,14,70,-0.012017373440688912
HUPA0007P,15,75,-0.009727717016350773
HUPA0007P,16,80,-0.0032030258458839683
HUPA0007P,17,85,-0.012154076177326677
HUPA0007P,18,90,-0.014680362479149582
HUPA0007P,19,95,0.004019271579531192
HUPA0007P,20,100,-1.0802220124341282e-05
HUPA0007P,21,105,0.012533687988452965
HUPA0007P,22,110,0.01850301621139423
HUPA0007P,23,115,-0.00011380148914792788
HUPA0007P,24,120,0.004724191591050997
HUPA0007P,25,125,-0.011097518513787074
HUPA0007P,26,130,0.0009778956481903492
HUPA0007P,27,135,-0.0052715398559391976
HUPA0007P,28,140,0.0056214240051821645
HUPA0007P,29,145,0.010626557428613582
HUPA0007P,30,150,0.011983821329235922
HUPA0007P,31,155,0.010404209842534958
HUPA0007P,32,160,-0.009562834221275745
HUPA0007P,33,165,-0.009603880635241055
HUPA0007P,34,170,0.008889048975791089
HUPA0007P,35,175,-0.00766886993070391
HUPA0007P,36,180,0.0007635170264693804
HUPA0007P,37,185,0.000819696077405443
HUPA0007P,38,190,0.008791301180660854
HUPA0007P,39,195,0.004121105267909348
HUPA0007P,40,200,-0.0018570584580499838
HUPA0007P,41,205,-0.018443174961839837
HUPA0007P,42,210,0.00010871416040625209
HUPA0007P,43,215,0.004759898028492697
HUPA0007P,44,220,0.002653351100572479
HUPA0007P,45,225,-0.016776555746471813
HUPA0007P,46,230,0.02157506327969289
HUPA0007P,47,235,0.024361329371374765
HUPA0007P,48,240,-0.018295531520468356
HUPA0007P,49,245,0.0077587658123938336
HUPA0007P,50,250,-0.005765126351600245
HUPA0007P,51,255,0.005071202182200106
HUPA0007P,52,260,0.0080267689601675
HUPA0007P,53,265,0.0026786327075259265
HUPA0007P,54,270,-0.0016263367591957637
HUPA0007P,55,275,0.009331351177954583
HUPA0007P,56,280,0.0063940259911529785
HUPA0007P,57,285,0.009657795304441765
HUPA0007P,58,290,0.007794047031331343
HUPA0007P,59,295,0.0005193936128770833
HUPA0007P,60,300,0.007078611693849197
HUPA0007P,61,305,0.0009514613312515116
HUPA0007P,62,310,-0.00476070967522627
HUPA0007P,63,315,-0.01596192820444329
HUPA0007P,64,320,-0.017448894282503388
HUPA0007P,65,325,-0.01445547097976949
HUPA0007P,66,330,-0.01571283888663995
HUPA0007P,67,335,0.002512284080022413
HUPA0007P,68,340,-0.003673057903826769
HUPA0007P,69,345,0.002465990781518004
HUPA0007P,70,350,-0.010545544342002887
HUPA0007P,71,355,0.014388162869839786
HUPA0007P,72,360,-0.026905737159237924
HUPA0009P,1,5,0.9986416945622529
HUPA0009P,2,10,-0.4208167825417589
HUPA0009P,3,15,-0.23207185692617485
HUPA0009P,4,20,-0.16775211451924465
HUPA0009P,5,25,-0.12144728573463365
HUPA0009P,6,30,-0.08815290032652809
HUPA0009P,7,35,-0.06314155731968722
HUPA0009P,8,40,-0.04390718428472096
HUPA0009P,9,45,-0.03321658501300917
HUPA0009P,10,50,-0.023602594359112224
HUPA0009P,11,55,-0.01549595950850621
HUPA0009P,12,60,-0.006229928601449543
HUPA0009P,13,65,-0.002117388636183268
HUPA0009P,14,70,0.0005911740351374362
HUPA0009P,15,75,-0.0011682151644056196
HUPA0009P,16,80,-0.0006663104912662935
HUPA0009P,17,85,0.0006453640148950703
HUPA0009P,18,90,0.0025369214636066202
HUPA0009P,19,95,0.004702231883302332
HUPA0009P,20,100,0.007096722946676195
HUPA0009P,21,105,0.007293851631121168
